在庫日,倉庫ID,倉庫名,ブロックID,ブロック略称,ロケ,商品ID,バーコード,商品名,ロット,有効期限,品質区分ID,品質区分名,在庫数(引当数を含む),引当数,ロケ引当条件,ロケ業務区分,取置取引先ID,取置取引先名,棚卸状況,検索名称,検索名称２,大分類,中分類,小分類,商品予備項目００１,商品予備項目００２,商品予備項目００３,商品予備項目００４,商品予備項目００５,商品予備項目００６,商品予備項目００７,商品予備項目００８,商品予備項目００９,商品予備項目０１０,最終入荷日,最終出荷日,ブロック引当順
"20251205","7","大阪","961","01","001-005-01","310003","","ミャオグルメ_ピュアまぐろ(レトルト)","202702C2A0_TSF_mu","20270220","1","良品","791","3","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251007","20251204","24"
"20251205","7","大阪","961","01","001-006-02","310038","4582515551957","ミャオレトルト_まぐろ＆サーモン35g","202710A0F5_AYG","20271005","1","良品","2815","1","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515551957","","","","","","","","","20251119","20251204","24"
"20251205","7","大阪","961","01","001-006-02","310045","","【海外】ミャオレトルト_まぐろ＆サーモン35g","202710A0F5_AYG","20271005","6","輸出保管在庫","800","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","24"
"20251205","7","大阪","961","01","001-007-02","310041","4582515551988","ミャオレトルト_チキン&サーモン35g","202710A0H7_AYG","20271007","1","良品","2962","1","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515551988","","","","","","","","","20251113","20251204","24"
"20251205","7","大阪","961","01","001-007-02","310048","","【海外】ミャオレトルト_チキン＆サーモン35g","202710A0H7_AYG","20271007","6","輸出保管在庫","800","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","24"
"20251205","7","大阪","961","01","001-008-01","310040","4582515551971","ミャオレトルト_チキン35g","202710A0J8_AYG","20271008","1","良品","3002","1","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515551971","","","","","","","","","20251113","20251204","24"
"20251205","7","大阪","961","01","001-008-01","310047","","【海外】ミャオレトルト_チキン35g","202710A0J8_AYG","20271008","6","輸出保管在庫","800","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","24"
"20251205","7","大阪","961","01","001-008-02","310001","4582515551322","レトルト_まぐろ＆タラ50g","202702D2B8_TSF","20270228","1","良品","24","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251114","20251204","24"
"20251205","7","大阪","961","01","001-009-02","100083","4582515551452","鹿皮ガム94g","202611C2J8_MEL","20261128","1","良品","80","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","24"
"20251205","7","大阪","961","01","001-010-02","310002","4582515551339","レトルト_かつお&サーモン50g","202703A0K9_TSF","20270309","2","Ｂ品","40","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251028","20251204","24"
"20251205","7","大阪","961","01","001-011-02","310002","4582515551339","レトルト_かつお&サーモン50g","202703A0K9_TSF","20270309","1","良品","715","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251028","20251204","24"
"20251205","7","大阪","961","01","001-011-02","310002","4582515551339","レトルト_かつお&サーモン50g","202703A0K9_TSF","20270309","2","Ｂ品","1000","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251028","20251204","24"
"20251205","7","大阪","961","01","001-012-01","310039","4582515551964","ミャオレトルト_かつお＆サーモン35g","202710A0G6_AYG","20271006","1","良品","2648","1","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515551964","","","","","","","","","20251119","20251204","24"
"20251205","7","大阪","961","01","001-012-01","310046","","【海外】ミャオレトルト_かつお＆サーモン35g","202710A0G6_AYG","20271006","6","輸出保管在庫","800","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","24"
"20251205","7","大阪","961","01","001-012-02","100083","4582515551452","鹿皮ガム94g","202610C2K9_MEL","20261029","1","良品","80","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","24"
"20251205","7","大阪","961","01","001-013-01","100083","4582515551452","鹿皮ガム94g","202611B1K9_MEL","20261119","1","良品","80","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","24"
"20251205","7","大阪","961","01","001-014-02","100083","4582515551452","鹿皮ガム94g","202611B1C2_MEL","20261112","1","良品","80","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","24"
"20251205","7","大阪","961","01","001-016-02","310002","4582515551339","レトルト_かつお&サーモン50g","202701C2G6_TSF_mu","20270126","1","良品","356","15","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251028","20251204","24"
"20251205","7","大阪","961","01","002-001-01","100107","","フリーズドライ納豆10g(常温)","202606C2G6_IKD","20260626","1","良品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251010","20251204","24"
"20251205","7","大阪","961","01","002-001-02","100107","","フリーズドライ納豆10g(常温)","202608C2B1_IKD","20260821","1","良品","4376","120","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251010","20251204","24"
"20251205","7","大阪","961","01","002-002-01","310001","4582515551322","レトルト_まぐろ＆タラ50g","202704A0C2_TSF","20270402","2","Ｂ品","1817","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251114","20251204","24"
"20251205","7","大阪","961","01","002-002-02","100083","4582515551452","鹿皮ガム94g","202610C2D3_MEL","20261023","1","良品","48","16","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","24"
"20251205","7","大阪","961","01","002-005-02","100115","4582515551735","国産野菜のフリーズドライ4g","202609B1C2_IKD","20260912","1","良品","2500","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20250918","20251204","24"
"20251205","7","大阪","961","01","002-006-02","100130","4582515551995","【卸】 国産野菜のフリーズドライ4g×3袋","202609B1C2_IKD","20260912","1","良品","828","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251021","","24"
"20251205","7","大阪","961","01","002-009-01","100115","4582515551735","国産野菜のフリーズドライ4g","202506B1K9_IKD_MD","20260618","1","良品","7711","141","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20250918","20251204","24"
"20251205","7","大阪","961","01","002-009-02","100107","","フリーズドライ納豆10g(常温)","202610A0C2_IKD","20261002","1","良品","10000","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251010","20251204","24"
"20251205","7","大阪","961","01","002-010-02","910001","","【寄付】レトルト_まぐろ&タラ50g","","20251229","2","Ｂ品","2","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","20250422","24"
"20251205","7","大阪","24","1C","001-000-00","100036","4582515550547","レトルト_チキン100g","202707A0E4_TSF","20270704","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515550547","","","","","","","","","20251128","20251204","30"
"20251205","7","大阪","24","1C","002-000-00","100036","4582515550547","レトルト_チキン100g","202708B1J8_AYG","20270818","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515550547","","","","","","","","","20251128","20251204","30"
"20251205","7","大阪","24","1C","004-000-00","100036","4582515550547","レトルト_チキン100g","202704C2C2_AYG","20270422","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515550547","","","","","","","","","20251128","20251204","30"
"20251205","7","大阪","32","1P","001-000-00","100037","4582515550554","レトルト_ポーク100g","202705B1J8_AYG","20270518","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515550554","","","","","","","","","20251202","20251204","32"
"20251205","7","大阪","32","1P","009-000-00","100037","4582515550554","レトルト_ポーク100g","202706C2J8_TSF","20270628","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","4582515550554","","","","","","","","","20251202","20251204","32"
"20251205","7","大阪","966","1F","001-000-00","100038","4582515551469","レトルト_フィッシュ100g","202705B1D3_AYG","20270513","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","34"
"20251205","7","大阪","966","1F","002-000-00","980029","","【寄付】レトルト_フィッシュ100g","","20261113","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","34"
"20251205","7","大阪","966","1F","006-000-00","100038","4582515551469","レトルト_フィッシュ100g","202704C2G6_AYG","20270426","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251201","20251204","34"
"20251205","7","大阪","966","1F","007-000-00","980029","","【寄付】レトルト_フィッシュ100g","","20270311","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","","","34"
"20251205","7","大阪","968","1G","011-000-00","100039","4582515551483","レトルト_ジビエ100g","202706A0B1_AYG","20270601","1","良品","1","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","36"
"20251205","7","大阪","970","NC","004-000-00","310029","4582515551834","にゃっち_チキン10g×5本_通販","202707A0E4_EBS","20270704","1","良品","3068","84","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","005-000-00","310019","4582515551681","にゃっち_チキン10g×15本_通販","202706C2D3_EBS","20270623","1","良品","62","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20250808","20251017","38"
"20251205","7","大阪","970","NC","006-000-00","310027","4582515551810","にゃっち_チキン10g×10本_通販","202707A0E4_EBS","20270704","1","良品","4277","55","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","008-000-00","310015","4582515551599","にゃっち_チキン10g×4本_卸","202707A0E4_EBS","20270704","1","良品","876","144","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","011-000-00","310017","","にゃっち_チキン10g×4本_モール","202707A0G6_EBS","20270706","1","良品","10199","8","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","012-000-00","310029","4582515551834","にゃっち_チキン10g×5本_通販","202708C2E4_EBS","20270824","1","良品","3000","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","013-000-00","310027","4582515551810","にゃっち_チキン10g×10本_通販","202708C2E4_EBS","20270824","1","良品","3015","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","014-000-00","310017","","にゃっち_チキン10g×4本_モール","202708C2E4_EBS","20270824","1","良品","120","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","015-000-00","310017","","にゃっち_チキン10g×4本_モール","202708C2F5_EBS","20270825","1","良品","1140","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","016-000-00","310015","4582515551599","にゃっち_チキン10g×4本_卸","202708C2F5_EBS","20270825","1","良品","5040","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
"20251205","7","大阪","970","NC","017-000-00","310029","4582515551834","にゃっち_チキン10g×5本_通販","202710B1D3_EBS","20271013","1","良品","8400","0","指定した業態に優先して取り置く","卸","","","","レトルト","","","","","","","","","","","","","","","20251128","20251204","38"
